,iso_o,iso_d,Distw,Comlang,Contig,GDP_d,GDP_o,POP_o,Pop_d,XPTOT_o,emotenss f
10231,COL,PYF,8615.578545999999,0,0,37039832.0,86338029933.0,6771.0,8633.802993000001,4500000.0,16100000.0
10232,COL,QAT,13268.226990000001,0,0,997994560.0,133000000000.0,7173.0,13273.77551,4300000.0,16200000.0
10233,COL,REU,14420.52521,0,0,609392832.0,143000000000.0,11986.57715,14279.559140000001,6500000.0,16300000.0
10234,COL,ROM,10346.22192,0,0,234552304.0,105000000000.0,1639.0,10451.36443,5700000.0,16000000.0
10238,COL,SDN,11660.796129999999,0,0,1569826176.0,116000000000.0,26182.0,11635.91077,9300000.0,16200000.0
10239,COL,SEN,6405.803112,0,0,27765542.0,62938112044.0,1680.0,6293.811204,13000000.0,16500000.0
10241,COL,SHN,7733.070543000001,0,0,107793000.0,78560966854.0,1987.0,7856.0966849999995,21000000.0,15900000.0
10243,COL,SLE,6874.535667,0,0,3696752896.0,67296369688.0,45004.0,6729.636969,33000000.0,16500000.0
10244,COL,SLV,1811.0784449999999,1,0,255299424.0,19399951734.0,5248.292969,1939.995173,19965264.0,15100000.0
10246,COL,SPM,4894.367981,0,0,41134800896.0,49945976053.0,135386.0,4994.597605,13571434.0,15800000.0
10247,COL,STP,9076.03612,0,0,560667648.0,89808053742.0,3903.0,8980.805374,17039294.0,16300000.0
10248,COL,SUR,2285.118958,0,0,334260800.0,20990377969.0,3708.0,2099.037797,16467864.0,17600000.0
10249,COL,SVK,9804.851664,0,0,356061568.0,97143976824.0,19240.13672,9714.397681999999,21360724.0,16300000.0
10251,COL,SWE,9491.130703,0,0,676245952.0,96885444235.0,4286.0,9688.544424,33621444.0,15800000.0
10257,COL,TGO,8400.527816,0,0,894920768.0,83306939959.0,14638.0,8330.693996,87392896.0,16300000.0
10259,COL,TJK,13823.707669999998,0,0,33300000.0,139000000000.0,1254.0,13883.027759999999,124607200.0,16100000.0
10263,COL,TUN,9193.009879000001,0,0,27505800.0,91889199217.0,2300.0,9188.919922,200387792.0,16200000.0
10266,COL,TWN,16255.24194,0,0,24972526.0,163000000000.0,24048.86914,16307.124530000001,325700256.0,16100000.0
10268,COL,UGA,11919.29161,0,0,731792320.0,119000000000.0,43069.0,11851.27554,460112160.0,16300000.0
10270,COL,URY,4874.805081,1,0,340429120.0,47748570847.0,7826.0,4774.857085000001,780351040.0,16500000.0
10271,COL,USA,4251.359383,1,0,889720064.0,34116615948.0,6432.0,3411.6615950000005,877303104.0,20200000.0
10276,COL,VNM,17780.70397,0,0,3149964288.0,172000000000.0,75029.0,17164.210280000003,2385254144.0,16800000.0
10279,COL,WSM,10924.72592,0,0,293395200.0,110000000000.0,6662.0,10956.24978,3370139392.0,16100000.0
10287,COL,ZWE,11824.816659999999,0,0,2291591936.0,118000000000.0,11969.0,11762.46997,6577657344.0,16300000.0
10291,COM,ALB,6393.709862,0,0,46019996.0,63674133573.0,2575.0,6367.413357,12052745216.0,16200000.0
10293,COM,ARE,4297.070224,0,0,2707196672.0,41984534325.0,39400.0,4198.453433,13802145792.0,16600000.0
10294,COM,ARG,10586.84249,0,0,369703360.0,103000000000.0,3009.0,10308.73007,14137271296.0,16600000.0
10295,COM,ARM,5806.192628,0,0,274103360.0,57678295635.0,9671.0,5767.829563,15941667840.0,16300000.0
10306,COM,BHS,13701.26895,0,0,3337015296.0,136000000000.0,396300.0,13621.26745,37805088768.0,16300000.0
10307,COM,BIH,6765.318745999999,0,0,24901472.0,66710186332.0,1200.0,6671.018633,41980096512.0,16400000.0
10314,COM,BRN,8069.259368999999,0,0,425522816.0,81376597625.0,21532.0,8137.659763,22216060.0,16000000.0
10315,COM,BWA,2260.214805,0,0,9482000384.0,23264066647.0,48400.0,2326.406665,21806636.0,15700000.0
10321,COM,CIV,5715.109894,1,0,845346240.0,55616432560.0,44093.0,5561.643256,40107732.0,16600000.0
10322,COM,CMR,4096.153858,1,0,30517170.0,39131359772.0,24211.2793,3913.1359770000004,41972552.0,16900000.0
10326,COM,CPV,8070.662434999999,0,0,271243040.0,79250085137.0,1633.0,7925.008514,43964604.0,16500000.0
10327,COM,CRI,14339.8085,0,0,49184036.0,143000000000.0,6828.0,14268.177230000001,34371948.0,16300000.0
10328,COM,CUB,13937.81481,0,0,25387354.0,141000000000.0,1210.0,14142.09096,37547224.0,15900000.0
10331,COM,CZE,7409.864053,0,0,712178240.0,74212289565.0,4323.0,7421.228956,45868652.0,16100000.0
10338,COM,DZA,6812.375478,1,0,331872192.0,68236899588.0,9930.0,6823.689959,34457960.0,16100000.0
10341,COM,EGY,4862.12611,0,0,428239904.0,48165616064.0,3721.0,4816.561606,33746960.0,16300000.0
10342,COM,ESP,7516.487201000001,0,0,1689949696.0,75407395563.0,26387.0,7540.739556,36480640.0,16100000.0
10346,COM,FJI,14042.7296,0,0,294912224.0,141000000000.0,5347.757813,14083.64591,38208640.0,16100000.0
10348,COM,FRA,7678.137526,1,0,118200600.0,78363077380.0,2033.0,7836.3077379999995,44126596.0,15800000.0
10349,COM,FRO,9315.988604,0,0,10092999680.0,92656262736.0,48789.0,9265.626274,51201184.0,16300000.0
10350,COM,GAB,3949.752093,1,0,478728224.0,39676685606.0,19484.83008,3967.668561,49211640.0,16100000.0
10351,COM,GBR,8360.622365000001,0,0,1142278016.0,81712529672.0,7236.0,8171.252967,51470040.0,16500000.0
10353,COM,GHA,5318.756145,0,0,12981731328.0,33900646079.0,70411.0,3390.0646079999997,58571488.0,25400000.0
10358,COM,GNB,7054.9184700000005,0,0,2467507712.0,70016947379.0,12115.0,7001.694737999999,67994624.0,16300000.0
10359,COM,GNQ,4125.593239,0,0,66309072.0,41820932264.0,2032.0,4182.093226,73107408.0,16000000.0
10360,COM,GRC,5975.211804,0,0,63720000.0,58855552692.0,2641.0,5885.5552689999995,80911104.0,16400000.0
10364,COM,GUF,10840.4551,1,0,50328178688.0,107000000000.0,137272.0,10725.23693,86288728.0,16300000.0
10365,COM,GUY,11444.407290000001,0,0,40500000.0,114000000000.0,1249.0,11398.36742,88021480.0,16200000.0
10367,COM,HND,14754.705569999998,0,0,519304384.0,146000000000.0,22125.0,14649.659730000001,92483320.0,16300000.0
10368,COM,HRV,6936.629272,0,0,638703488.0,69536089586.0,3949.0,6953.608959,89297112.0,16100000.0
10373,COM,IRL,8681.025754,0,0,987608256.0,86149993447.0,14877.0,8614.999345,111583520.0,16300000.0
10374,COM,IRN,5259.756402,0,0,4686965760.0,53395612679.0,400900.0,5339.561268,141812800.0,15900000.0
10375,COM,IRQ,5051.020644,0,0,384545408.0,50087927938.0,3032.0,5008.792794,150534960.0,16300000.0
10382,COM,KAZ,7263.794540000001,0,0,651793920.0,70014615160.0,12187.73535,7001.461515999999,99572232.0,16800000.0
10383,COM,KEN,1387.2131869999998,0,0,2991894528.0,13586884007.0,39000.0,1358.6884009999999,94859208.0,16500000.0
10384,COM,KGZ,6781.9438549999995,0,0,32709600.0,68552447685.0,2340.0,6855.244769,88782864.0,16000000.0
10385,COM,KHM,7230.427938,0,0,3696736512.0,72823836447.0,76005.0,7282.383645,88131360.0,16100000.0
10388,COM,KWT,4604.353899000001,0,0,39608196.0,45946557204.0,1690.0,4594.655720000001,112691224.0,16200000.0
10394,COM,LKA,4576.583161,0,0,958101056.0,45460385777.0,6490.0,4546.038578,280506240.0,16300000.0
10400,COM,MAR,7360.943601999999,1,0,231197408.0,73618107057.0,4779.0,7361.810706,576750272.0,16200000.0
10406,COM,MLI,6271.422946,0,0,321247936.0,62701123602.0,6776.0,6270.11236,1298464896.0,16200000.0
10416,COM,NCL,12725.42994,1,0,351576832.0,128000000000.0,7967.0,12764.36193,5493338112.0,16100000.0
10417,COM,NER,5160.812789,1,0,2644986112.0,53342526622.0,12268.0,5334.252662,6189194752.0,15600000.0
10427,COM,PAN,13885.964590000001,0,0,13305573376.0,138000000000.0,69865.0,13759.22624,37454106624.0,16300000.0
10428,COM,PER,12945.9279,0,0,738208896.0,129000000000.0,4364.0,12914.9065,42053615616.0,16200000.0
10431,COM,POL,7466.531962000001,0,0,305604832.0,74218585741.0,5449.185059,7421.858574,61560664064.0,16300000.0
10433,COM,PRT,7897.724861,0,0,1164406144.0,78008010678.0,15130.0,7800.801068000001,71168327680.0,16400000.0
10435,COM,PYF,16448.5393,1,0,691236800.0,165000000000.0,12388.89258,16472.36426,86001205248.0,16200000.0
10438,COM,ROM,6645.5670740000005,0,0,566369280.0,64757253043.0,19729.52539,6475.725304,103000000000.0,16600000.0
10439,COM,RUS,7689.078487000001,0,0,4315272704.0,75186105387.0,77178.0,7518.610539,112000000000.0,16500000.0
10440,COM,RWA,1879.9284030000001,1,0,84435560.0,18113630954.0,2712.0,1811.363095,124000000000.0,16800000.0
10442,COM,SDN,3245.232299,0,0,303422176.0,32603082396.0,1654.0,3260.30824,161000000000.0,16100000.0
10444,COM,SGP,6807.613978,0,0,75901296.0,68459108769.0,6885.0,6845.910876999999,147000000000.0,16100000.0
10445,COM,SLB,12578.5766,0,0,3239569664.0,126000000000.0,38900.0,12634.25828,145000000000.0,16100000.0
10449,COM,SPM,11731.27268,1,0,36129900.0,117000000000.0,24373.68945,11667.9325,184000000000.0,16300000.0
10450,COM,STP,4312.943399,0,0,55655882752.0,42544540090.0,138937.0,4254.454009,193000000000.0,16400000.0
10451,COM,SUR,11051.72631,0,0,5449211904.0,111000000000.0,405600.0,11053.29431,205000000000.0,16200000.0
10460,COM,THA,6900.054335,0,0,370792224.0,69153909429.0,3060.0,6915.390943,317000000000.0,16100000.0
10463,COM,TON,14449.345119999998,0,0,29638826.0,144000000000.0,1240.0,14449.9445,3149000.0,16200000.0
10464,COM,TTO,11882.512990000001,0,0,83572776.0,118000000000.0,2055.0,11834.88208,3095000.0,16200000.0
10467,COM,TWN,9306.028408,0,0,300333600.0,94145232699.0,4849.0,9414.52327,3299000.0,16000000.0
10469,COM,UGA,1878.157659,0,0,1951867904.0,17815682924.0,26594.0,1781.5682920000002,2209000.0,17100000.0
10471,COM,URY,10170.84918,0,0,379530496.0,101000000000.0,6892.0,10106.57686,2231000.0,16300000.0
10476,COM,VEN,12561.44075,0,0,10179999744.0,124000000000.0,49016.0,12415.24391,1938000.0,16400000.0
10477,COM,VNM,7547.648972,0,0,139759200.0,77437771577.0,2062.0,7743.777158,1341000.0,15800000.0
10481,COM,YEM,2944.954958,0,0,988722048.0,30099062577.0,6560.0,3009.906258,927000.0,15800000.0
10499,CPV,AZE,7452.687693000001,0,0,43117200.0,75435209336.0,1720.0,7543.520934,1283000.0,16000000.0
10500,CPV,BDI,6277.545118,0,0,751433536.0,61656935572.0,22734.0,6165.693557,1249000.0,16500000.0
10501,CPV,BEL,4657.507413,0,0,1114846592.0,47094532674.0,45141.0,4709.453267,1418000.0,16000000.0
10502,CPV,BEN,3009.289777,0,0,1161063040.0,29876258793.0,7309.0,2987.6258789999997,1226000.0,16300000.0
10504,CPV,BGD,11671.21995,0,0,5390703616.0,116000000000.0,39700.0,11647.984390000001,1410000.0,16200000.0
10506,CPV,BHR,7745.3904569999995,0,0,11809184768.0,77201133040.0,67000.0,7720.113304,1459000.0,16200000.0
10509,CPV,BLR,6149.640122,0,0,41680796.0,61737702457.0,2440.0,6173.770246,1513000.0,16100000.0
10519,CPV,CHE,4547.039199,0,0,110266656.0,46614072441.0,2781.0,4661.407244,1903000.0,15800000.0
10520,CPV,CHL,7399.583101,0,0,2675645696.0,73416879899.0,12404.0,7341.68799,1722000.0,16300000.0
10521,CPV,CHN,12958.1514,0,0,1425715584.0,137000000000.0,46215.0,13670.397980000002,1760000.0,15300000.0
10522,CPV,CIV,2377.955421,0,0,74578856.0,23815637198.0,2928.0,2381.56372,2076000.0,16100000.0
10523,CPV,CMR,4038.11029,0,0,501626912.0,40266299689.0,10469.0,4026.6299689999996,1921000.0,16200000.0
10528,CPV,CRI,6533.192362,0,0,1741935488.0,65828596116.0,76224.0,6582.859611999999,1868000.0,16100000.0
10535,CPV,DEU,4979.281754,0,0,5415043584.0,52906417908.0,410400.0,5290.641791,1992007.0,15200000.0
10536,CPV,DJI,7252.116040000001,0,0,1936685312.0,72004225767.0,26802.0,7200.422576999999,2376203.0,16300000.0
10548,CPV,FJI,17645.3865,0,0,263482176.0,177000000000.0,4932.0,17650.05984,5536828.0,16200000.0
10549,CPV,FLK,8190.944089,0,0,89864840.0,81162027187.0,2081.0,8116.202719,6715310.0,16300000.0
10553,CPV,FRO,5328.951762,0,0,723624960.0,54017879182.0,4045.0,5401.787918,3096691.0,16000000.0
10554,CPV,GAB,4136.577631,0,0,360338848.0,39649643225.0,5552.189941,3964.964322,3897220.0,16900000.0
10561,CPV,GHA,2759.049057,0,0,1034281536.0,46496033218.0,6635.0,4649.603322,3240000.0,9600000.0
10562,CPV,GIB,2930.690806,0,0,56616419328.0,29696908737.0,140474.0,2969.690874,2499000.0,16000000.0
10563,CPV,GIN,1403.342039,0,0,306849792.0,12241635852.0,1688.0,1224.163585,3174000.0,18500000.0
10565,CPV,GMB,873.3435636,0,0,145634688.0,7647438146.0,2099.0,764.7438146000001,3803000.0,18500000.0
10566,CPV,GNB,1024.104136,0,0,1137258368.0,9242667205.0,7389.0,924.2667205,4962000.0,17900000.0
10568,CPV,GRC,5269.005478,0,0,425464000.0,52806241614.0,3091.0,5280.624161,4753000.0,16100000.0
10574,CPV,HKG,13807.492180000001,0,0,362784416.0,138000000000.0,8038.0,13820.701130000001,4959000.0,16200000.0
10575,CPV,HND,6787.085255,0,0,820325440.0,68335366851.0,23724.0,6833.536684999999,8750000.0,16100000.0
10579,CPV,IDN,14682.387530000002,0,0,15634978816.0,145000000000.0,177578.3281,14511.083419999999,19189294.0,16400000.0
10582,CPV,IRL,4419.837936999999,0,0,33323234.0,45325441088.0,1260.0,4532.544109,31307156.0,15800000.0
10584,CPV,IRQ,7115.1771180000005,0,0,850107904.0,70672674678.0,9262.0,7067.267468000001,40714304.0,16300000.0
10586,CPV,ISR,6190.290882,0,0,1315993344.0,61662643916.0,15390.0,6166.264392,60385740.0,16200000.0
10587,CPV,ITA,4559.374847,0,0,787354688.0,45685644618.0,4412.0,4568.564461999999,56189308.0,16100000.0
10593,CPV,KGZ,9506.92577,0,0,749943040.0,95284947715.0,12590.05078,9528.494772,102191472.0,16100000.0
10594,CPV,KHM,13594.91734,0,0,596953920.0,136000000000.0,10749.0,13617.950209999999,101820760.0,16100000.0
10596,CPV,KNA,4296.710295,0,0,1617758208.0,41917069762.0,15654.0,4191.7069759999995,110792288.0,16600000.0
10601,CPV,LBR,1832.107599,0,0,812927424.0,16852434382.0,12791.20898,1685.243438,163458272.0,17600000.0
10603,CPV,LCA,3973.1719780000003,0,0,322057632.0,40313436475.0,1759.0,4031.3436479999996,312543776.0,15900000.0
10605,CPV,LSO,7488.1157459999995,0,0,2450274304.0,73554080392.0,27012.0,7355.408039,375546912.0,16500000.0
10606,CPV,LTU,5985.336883,0,0,766231040.0,60807256705.0,4101.0,6080.725671,437467104.0,15900000.0
10608,CPV,LVA,6090.077454,0,0,38294116.0,61354639826.0,1290.0,6135.463983,409630624.0,16100000.0
10609,CPV,MAC,13784.853519999999,1,0,139614800.0,138000000000.0,2853.0,13778.76357,439583328.0,16200000.0
10610,CPV,MAR,2635.566637,0,0,285200000.0,26177453647.0,18775.0,2617.7453649999998,538876032.0,16300000.0
10614,CPV,MEX,8095.046534,0,0,35377136.0,79867519347.0,710.0,7986.751934999999,570148800.0,16400000.0
10615,CPV,MKD,5218.999205,0,0,2224484864.0,52386357292.0,47313.0,5238.635729,525373824.0,16100000.0
10616,CPV,MLI,1850.745581,0,0,257499984.0,16933206896.0,17710.0,1693.3206899999998,574987840.0,17700000.0
10619,CPV,MNG,11377.246159999999,0,0,399352896.0,115000000000.0,3806.0,11478.880570000001,859538240.0,16000000.0
10622,CPV,MTQ,3968.1687030000003,0,0,308512000.0,40339599544.0,5039.0,4033.959954,1069427200.0,15900000.0
10625,CPV,MYS,13917.993730000002,0,0,5016655360.0,137000000000.0,64678.0,13656.904880000002,1324924800.0,16500000.0
10632,CPV,NPL,10973.81432,0,0,1267736576.0,110000000000.0,6719.0,11008.136359999999,1093139584.0,16100000.0
10633,CPV,NRU,17955.74145,0,0,10693577728.0,180000000000.0,173900.0,18048.725319999998,1089875328.0,16100000.0
10635,CPV,OMN,8488.972512,0,0,962204672.0,85624363715.0,4467.0,8562.436371,1268733056.0,16000000.0
10636,CPV,PAK,9613.657739,0,0,524867232.0,93668363947.0,7130.0,9366.836395,1180782080.0,16600000.0
10639,CPV,PHL,15064.246490000001,0,0,56792000.0,149000000000.0,788.0,14914.559430000001,866074368.0,16300000.0
10640,CPV,PNG,18674.67578,0,0,38015352.0,188000000000.0,24698.50781,18833.58034,1082722304.0,16000000.0
10641,CPV,POL,5542.133715,0,0,75193600.0,57022619452.0,2961.0,5702.261945,1103299584.0,15700000.0
10642,CPV,PRK,13161.060529999999,0,0,422095808.0,132000000000.0,8110.0,13219.73788,1010888256.0,16100000.0
10646,CPV,PYF,14245.785240000001,0,0,62368316.0,143000000000.0,2500.0,14267.55694,560000.0,16100000.0
10651,CPV,RWA,6254.286531000001,0,0,2749515008.0,61874205469.0,12634.0,6187.420547,2300000.0,16300000.0
10653,CPV,SDN,6024.674966,0,0,588091840.0,59936953310.0,77199.0,5993.695331,2800000.0,16300000.0
10658,CPV,SLE,1487.056187,0,0,1218368128.0,13272954391.0,8367.0,1327.295439,1632653.75,18100000.0
10659,CPV,SLV,6982.062476000001,0,0,9968000000.0,70511892518.0,49217.0,7051.189251999999,1428572.125,16000000.0
10662,CPV,STP,3785.451694,1,0,3276903168.0,36921642796.0,45725.0,3692.1642799999995,2392858.25,16600000.0
10663,CPV,SUR,3625.753968,0,0,440658496.0,36004872115.0,5656.303223,3600.4872119999995,2571429.75,16300000.0
10664,CPV,SVK,5345.067772,0,0,538092864.0,52336640271.0,3127.0,5233.664027000001,4357145.0,16500000.0
10665,CPV,SVN,4935.958777000001,0,0,181784000.0,49441473361.0,2141.0,4944.147336,4428573.5,16100000.0
10666,CPV,SWE,5794.424925,0,0,64000000.0,59858965299.0,1298.0,5985.89653,3142858.5,15700000.0
10669,CPV,SYR,6410.848827000001,0,0,5083217920.0,63177925640.0,40290.0,6317.792564,4250002.0,16400000.0
10672,CPV,TGO,2912.5358300000003,0,0,5345371648.0,28701654917.0,415200.0,2870.165492,10000004.0,16400000.0
10676,CPV,TLS,16647.216669999998,0,0,1113607680.0,166000000000.0,24413.0,16578.76446,18987516.0,16200000.0
10677,CPV,TON,16916.76788,0,0,105719048.0,169000000000.0,2107.0,16947.82392,19947934.0,16100000.0
10679,CPV,TUN,4074.7826090000003,0,0,56494399488.0,41195647493.0,141940.0,4119.564749,14466438.0,16000000.0
10683,CPV,UGA,6420.3940600000005,0,0,1173999872.0,63696100359.0,7474.0,6369.610036,80153200.0,16300000.0
10685,CPV,URY,6522.646522,0,0,969071552.0,65226121097.0,9424.0,6522.61211,161177136.0,16200000.0
10688,CPV,UZB,9073.202695999998,0,0,176497776.0,91456357056.0,2936.0,9145.635706000001,217892784.0,16000000.0
10689,CPV,VCT,4011.883054,0,0,2387032064.0,40685959386.0,48438.0,4068.5959390000003,361626240.0,15900000.0
10691,CPV,VNM,13671.369630000001,0,0,343343328.0,132000000000.0,2974.0,13194.78679,437210912.0,16800000.0
10695,CPV,YEM,7326.510304,0,0,64385536.0,72363580744.0,24860.91602,7236.358074,626301632.0,16400000.0
10697,CPV,YUG,5239.836724,0,0,5523157504.0,52888639015.0,46040.0,5288.863902,726433536.0,16000000.0
10698,CPV,ZAF,7400.3280939999995,0,0,409281792.0,72082003797.0,5152.0,7208.200379999999,626144832.0,16600000.0
10702,CRI,AFG,14260.464730000002,0,0,3076355584.0,143000000000.0,12901.0,14323.64285,751891968.0,16100000.0
10703,CRI,AGO,11066.57939,0,0,124218368.0,110000000000.0,2134.0,10969.891090000001,927229312.0,16300000.0
10704,CRI,ALB,10431.9402,0,0,6066681344.0,104000000000.0,66094.0,10414.31945,940016192.0,16200000.0
10706,CRI,ARE,14153.274669999999,0,0,22279600128.0,141000000000.0,174000.0,14103.4604,811628736.0,16200000.0
10710,CRI,AUS,14312.020859999999,0,0,62025183232.0,138000000000.0,144688.0,13808.428869999998,1848221056.0,16800000.0
10726,CRI,BMU,3190.804902,0,0,1624076288.0,31797720933.0,78119.0,3179.772093,1836900.125,16200000.0
10727,CRI,BOL,3659.8965780000003,1,0,468363264.0,34222577464.0,8183.0,3422.257746,1404200.0,17300000.0
10730,CRI,BRN,17375.089819999997,0,0,1249406720.0,173000000000.0,7578.0,17339.60039,2221500.0,16200000.0
10731,CRI,BWA,12518.45078,0,0,2849411840.0,125000000000.0,27223.0,12477.68911,2343999.75,16200000.0
10732,CRI,CAF,11296.60796,0,0,10771999744.0,113000000000.0,49519.0,11304.9005,2050859.875,16200000.0
10733,CRI,CAN,4354.893625,0,0,1187342720.0,40262623870.0,9630.0,4026.2623869999998,3271913.25,17500000.0
10734,CRI,CHE,9345.671393,0,0,73805688.0,93933280220.0,2570.0,9393.328022,3986644.0,16100000.0
10735,CRI,CHL,5016.8713020000005,1,0,393730944.0,50286097740.0,18148.0,5028.6097740000005,3217947.0,16100000.0
10738,CRI,CMR,10511.59733,0,0,1998366080.0,105000000000.0,15942.0,10545.35338,3790504.75,16100000.0
10739,CRI,COD,11662.819609999999,0,0,719796736.0,111000000000.0,11036.0,11118.67921,5493834.5,17000000.0
10740,CRI,COG,11001.879190000001,0,0,44043336.0,111000000000.0,1320.0,11112.50977,4672697.0,16000000.0
10741,CRI,COL,1157.229933,1,0,187570416.0,12515416501.0,7037.0,1251.54165,4939981.0,15000000.0
10744,CRI,CUB,1455.2034039999999,1,0,1482361600.0,14788551910.0,8450.0,1478.855191,5748260.0,15900000.0
10746,CRI,CYM,1079.464776,0,0,184412592.0,10814554186.0,2162.0,1081.455419,6615471.5,16100000.0
10747,CRI,CYP,11776.56531,0,0,64035600.0,118000000000.0,804.0,11761.471790000001,6232014.5,16200000.0
10748,CRI,CZE,9850.541777,0,0,542025024.0,97597636827.0,3859.0,9759.763683,6492301.0,16300000.0
10753,CRI,DNK,9441.222549,0,0,1233959680.0,95092846492.0,25122.0,9509.284649,9527949.0,16100000.0
10754,CRI,DOM,1801.012212,1,0,7585639936.0,17932286772.0,40680.0,1793.228677,12914474.0,16200000.0
10755,CRI,DZA,9140.282258,0,0,353684992.0,91099430186.0,19338.0,9109.943019,13139276.0,16200000.0
10761,CRI,EST,10155.14318,0,0,1521312768.0,101000000000.0,6803.0,10090.448129999999,17161836.0,16300000.0
10762,CRI,ETH,13365.15453,0,0,633716288.0,133000000000.0,3165.0,13345.10449,22850936.0,16200000.0
10763,CRI,FIN,10030.47321,0,0,48085192.0,101000000000.0,730.0,10071.481890000001,21585796.0,16100000.0
10766,CRI,FRA,8994.295695,0,0,615174976.0,89178064122.0,7252.0,8917.806412,30804814.0,16300000.0
10768,CRI,GAB,10473.46511,0,0,76495240.0,104000000000.0,2994.0,10387.031840000001,32865222.0,16300000.0
10776,CRI,GLP,2543.9268690000004,0,0,536465152.0,25120061772.0,5760.958984000001,2512.0061769999998,72641680.0,16400000.0
10778,CRI,GNB,7487.064754999999,0,0,838461888.0,74656607507.0,11332.0,7465.660751,82965120.0,16200000.0
10781,CRI,GRD,2464.968274,0,0,102438528.0,24484106746.0,7130.0,2448.410675,239774656.0,16300000.0
10783,CRI,GTM,881.0387306,1,0,694505472.0,8728749556.0,3201.0,872.8749556,301698464.0,16300000.0
10784,CRI,GUF,3499.8533780000002,0,0,794936256.0,35430191730.0,6956.0,3543.0191729999997,188637424.0,16000000.0
10785,CRI,GUY,2896.966369,0,0,475978048.0,28714420368.0,8256.0,2871.4420370000003,203111952.0,16300000.0
10788,CRI,HRV,10028.05823,0,0,1337693824.0,99839317993.0,9800.0,9983.931799,226621728.0,16200000.0
10789,CRI,HTI,1593.907993,0,0,227920256.0,15856789444.0,3017.0,1585.678944,234340192.0,16300000.0
10793,CRI,IRL,8277.845347,0,0,397518656.0,83158719685.0,5268.0,8315.871969,190527072.0,16100000.0
10798,CRI,ITA,9760.437109999999,0,0,6122170368.0,98090684266.0,67295.0,9809.068427,192041376.0,16100000.0
10799,CRI,JAM,1184.334961,0,0,5268051456.0,109000000000.0,41110.0,10919.14085,209073040.0,1750000.0
10800,CRI,JOR,12139.39783,0,0,11879999488.0,121000000000.0,50014.0,12128.6578,244159184.0,16200000.0
10801,CRI,JPN,13330.49243,0,0,51900808.0,132000000000.0,750.0,13176.63941,228842480.0,16400000.0
10802,CRI,KAZ,13108.20067,0,0,915201344.0,138000000000.0,4190.0,13792.200069999999,302404288.0,15400000.0
10806,CRI,KIR,11268.46527,0,0,996874688.0,114000000000.0,13193.52441,11393.299009999999,176948016.0,16000000.0
10808,CRI,KOR,13870.684269999998,0,0,1229719680.0,138000000000.0,27437.0,13823.03056,22577098.0,16200000.0
10809,CRI,KWT,13295.816359999999,0,0,68188594176.0,133000000000.0,147203.0,13273.51317,25544000.0,16200000.0
10810,CRI,LAO,16800.48402,0,0,377378080.0,168000000000.0,2985.0,16827.141040000002,43186800.0,16100000.0
10811,CRI,LBN,12017.691420000001,0,0,3239424512.0,120000000000.0,46381.0,11998.82455,62332516.0,16200000.0
